targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
0,0,39,0,0.013525,0.000345605
0,0,39,0,0.013065,0.000278035
0,0,39,0,0.0117525,0.000205808
0,0,39,0,0.0084525,9.22528e-05
0,0,39,0,0.0226925,0.000681271
1,0,39,0,0.0155625,0.000414581
0,0,39,0,0.0165375,0.000442749
0,0,39,0,0.012385,0.000252369
1,0,39,0,0.0185,0.00054273
2,0,39,1,0.0088125,9.74408e-05
1,0,39,0,0.0091,0.000104848
0,0,39,0,0.021605,0.00103273
0,0,39,0,0.021515,0.000671541
1,0,39,0,0.02123,0.000608849
3,0,39,1,0.020335,0.000578737
0,0,39,0,0.0212575,0.000650016
0,0,39,0,0.0223075,0.00075063
2,0,39,1,0.023215,0.000724317
1,0,39,0,0.0152525,0.000380871
0,0,39,0,0.0100525,0.000160873
0,0,39,0,0.01539,0.000381342
0,0,39,0,0.02139,0.000716815
0,0,39,0,0.0140475,0.000339986
0,0,39,0,0.02227,0.000744803
2,0,39,1,0.012,0.000236584
0,1,32,0,0.019203,0.000619771
0,0,39,0,0.0151175,0.00038747
0,0,39,0,0.015105,0.000344951
1,0,39,0,0.0186475,0.000484539
1,0,39,0,0.018305,0.000476439
1,0,39,0,0.02043,0.000586498
0,0,39,0,0.0127975,0.000398371
2,0,39,1,0.01619,0.000444669
1,0,39,0,0.0162375,0.000441519
1,0,39,0,0.026415,0.000907413
1,0,39,0,0.022255,0.000673969
1,0,39,0,0.0229225,0.000800346
2,1,24,0,0.022012,0.000640239
1,1,21,0,0.0149909,0.000502791
2,0,39,1,0.0136775,0.000296834
2,0,39,1,0.0116375,0.000211645
1,1,35,0,0.0195861,0.000564013
1,0,39,0,0.0141775,0.000379026
1,0,39,0,0.01834,0.000503555
0,0,39,0,0.0167325,0.000441205
2,0,39,1,0.0106625,0.00018776
1,0,39,0,0.0143875,0.00035793
1,0,39,0,0.01159,0.000220612
0,0,39,0,0.00846,0.00010401
1,0,39,0,0.0130625,0.000319166
2,0,39,1,0.01119,0.00019694
2,0,39,1,0.012495,0.000244618
1,0,39,0,0.0098975,0.000163059
1,0,39,0,0.0095175,0.000140398
0,1,28,0,0.00915517,0.000114729
2,0,39,1,0.01691,0.000438419
0,0,39,0,0.016225,0.000393367
1,0,39,0,0.00894,0.000114113
0,0,39,0,0.00751,5.85505e-05
0,0,39,0,0.007555,5.94365e-05
2,1,29,0,0.00774667,6.48e-05
0,0,39,0,0.0074375,5.73287e-05
1,0,39,0,0.0071525,5.26392e-05
1,0,39,0,0.006875,4.7891e-05
0,1,11,0,0.00743333,5.68933e-05
1,0,39,0,0.0232575,0.000696158
0,0,39,0,0.075155,0.11901
0,0,39,0,0.019825,0.000562013
0,0,39,0,0.0119875,0.000239093
1,0,39,0,0.0211525,0.000626157
1,0,39,0,0.0234875,0.000713541
0,0,39,0,0.0178775,0.00046662
2,0,39,1,0.0199625,0.000676406
0,1,15,0,0.0194,0.000539983
0,0,39,0,0.013135,0.000271857
0,0,39,0,0.01729,0.000442984
2,1,35,0,0.0149861,0.000349378
0,0,39,0,0.0160975,0.000424555
0,0,39,0,0.0144425,0.000318107
1,0,39,0,0.01697,0.000493984
0,0,39,0,0.02145,0.000667076
1,0,39,0,0.0192075,0.000523362
0,0,39,0,0.011575,0.000222525
1,0,39,0,0.010845,0.000181518
0,0,39,0,0.01896,0.000551862
0,0,39,0,0.0167825,0.000422739
2,0,39,1,0.017285,0.000439966
1,1,11,0,0.0153833,0.00042498
1,0,39,0,0.0190525,0.000563111
1,1,33,0,0.0173941,0.0004522
0,0,39,0,0.0123775,0.000270684
0,1,12,0,0.0118615,0.000234215
1,0,39,0,0.0130425,0.000303325
0,0,39,0,0.0096075,0.000141755
1,0,39,0,0.0124175,0.000288072
0,0,39,0,0.0186525,0.000512091
3,1,29,0,0.0161733,0.000399758
0,0,39,0,0.0190025,0.000510334
0,0,39,0,0.0201475,0.000605833
0,0,39,0,0.01739,0.000495
0,1,31,0,0.0166969,0.000429666
1,0,39,0,0.0091475,0.000137111
1,0,39,0,0.015045,0.000393266
0,0,39,0,0.0158075,0.000416554
0,0,39,0,0.0115575,0.000219716
0,0,39,0,0.0173775,0.000496041
3,0,39,1,0.0146075,0.000362606
1,0,39,0,0.01306,0.000265713
0,0,39,0,0.01947,0.000524614
0,1,19,0,0.017055,0.000429965
1,0,39,0,0.01282,0.000261928
2,1,28,0,0.00775172,6.23069e-05
1,1,36,0,0.0131054,0.000340155
1,0,39,0,0.010885,0.000220293
1,1,27,0,0.00779643,6.43518e-05
1,0,39,0,0.013615,0.000322903
2,0,39,1,0.011235,0.000217921
1,0,39,0,0.0109675,0.000200588
1,0,39,0,0.0171075,0.000484132
1,0,39,0,0.0191475,0.000517171
2,0,39,1,0.0124075,0.000251964
0,0,39,0,0.0186025,0.000705876
0,0,39,0,0.0212925,0.000635331
1,0,39,0,0.01674,0.00040993
0,0,39,0,0.01469,0.000344577
0,0,39,0,0.01378,0.000304232
1,0,39,0,0.0172725,0.00054947
0,0,39,0,0.0099275,0.000155295
0,0,39,0,0.00753,7.0779e-05
1,0,39,0,0.0067475,4.57467e-05
0,0,39,0,0.00799,8.40295e-05
0,1,24,0,0.007064,5.06664e-05
1,1,28,0,0.00674483,4.56517e-05
0,0,39,0,0.153078,0.841785
0,0,39,0,0.018815,0.000542516
2,0,39,1,0.01748,0.000474432
2,0,39,1,0.00881,0.000103734
2,0,39,1,0.0113375,0.000182645
1,0,39,0,0.012415,0.000289793
0,0,39,0,0.00948,0.000139647
0,0,39,0,0.01584,0.000442902
1,0,39,0,0.018885,0.000567987
1,0,39,0,0.0091325,0.000119466
0,0,39,0,0.015235,0.00035711
0,0,39,0,0.014975,0.000374782
2,0,39,1,0.0143425,0.000327434
1,0,39,0,0.01041,0.0001698
0,0,39,0,0.0154875,0.000380771
0,0,39,0,0.020065,0.000531309
0,0,39,0,0.0165475,0.000452335
0,0,39,0,0.0189575,0.000532197
1,0,39,0,0.0189725,0.00053936
0,0,39,0,0.01994,0.000548981
0,0,39,0,0.0143125,0.000323295
0,0,39,0,0.0172125,0.000471464
0,0,39,0,0.00821,8.4532e-05
1,0,39,0,0.0107775,0.000201997
2,0,39,1,0.0096475,0.00013808
1,0,39,0,0.0114775,0.00024167
1,0,39,0,0.0130025,0.000325551
1,0,39,0,0.01115,0.000212437
1,0,39,0,0.0115075,0.000222707
0,0,39,0,0.01623,0.000401802
0,0,39,0,0.0158075,0.000395758
1,0,39,0,0.0128425,0.000264354
1,0,39,0,0.0140225,0.000319058
0,0,39,0,0.015635,0.000369148
1,0,39,0,0.021075,0.000644866
1,0,39,0,0.0182325,0.000514592
1,1,23,0,0.0199375,0.000589971
0,0,39,0,0.01745,0.000467062
2,0,39,1,0.01329,0.000332363
0,0,39,0,0.018835,0.00052751
1,0,39,0,0.015485,0.000363349
2,0,39,1,0.0106525,0.000197918
0,0,39,0,0.0173525,0.000569263
1,1,25,0,0.0127846,0.000258198
0,0,39,0,0.010615,0.000207202
2,0,39,1,0.01957,0.000561816
1,0,39,0,0.0149325,0.000364141
0,0,39,0,0.01885,0.000512946
0,0,39,0,0.015955,0.000418409
0,1,20,0,0.0136476,0.000363126
1,0,39,0,0.0203425,0.000678185
0,0,39,0,0.014155,0.000349272
1,0,39,0,0.0122475,0.000245261
2,0,39,1,0.0178175,0.000634823
0,0,39,0,0.019155,0.000526687
0,0,39,0,0.015625,0.000372155
1,0,39,0,0.0187875,0.000500217
0,0,39,0,0.0170225,0.000444017
1,0,39,0,0.0069275,4.88858e-05
0,0,39,0,0.00758,7.6708e-05
0,0,39,0,0.0071925,5.32448e-05
1,0,39,0,0.007135,5.223e-05
1,0,39,0,0.0078125,6.37468e-05
0,0,39,0,0.0125375,0.000297121
0,0,39,0,0.014215,0.000321362
2,0,39,1,0.0188525,0.000646025
1,0,39,0,0.02921,0.00107106
3,0,39,1,0.0256375,0.000834773
0,0,39,0,0.0166325,0.000460773
0,0,39,0,0.00934,0.00011589
0,1,25,0,0.00991923,0.000149203
0,0,39,0,0.013135,0.000332956
1,0,39,0,0.01474,0.000330115
2,0,39,1,0.02095,0.000574474
0,0,39,0,0.01937,0.000539154
2,1,11,0,0.0226333,0.000633335
0,0,39,0,0.020995,0.00060235
0,0,39,0,0.0162025,0.000419917
1,0,39,0,0.01355,0.000291106
2,1,27,0,0.0197071,0.000568959
1,0,39,0,0.0152225,0.000373282
0,0,39,0,0.0213125,0.000612266
0,1,31,0,0.0258531,0.000920294
2,0,39,1,0.0130525,0.000245843
1,0,39,0,0.0085225,0.000105089
1,0,39,0,0.0088975,9.94547e-05
0,0,39,0,0.0107525,0.000178688
0,0,39,0,0.009575,0.000113577
1,0,39,0,0.01492,0.000340175
2,0,39,1,0.0091125,0.000127254
0,0,39,0,0.0127275,0.000277855
0,0,39,0,0.0210825,0.000617822
1,0,39,0,0.0161775,0.000397997
1,0,39,0,0.01752,0.000460874
1,0,39,0,0.0189075,0.000546243
1,0,39,0,0.0153075,0.000455072
0,0,39,0,0.016475,0.000416179
1,0,39,0,0.02115,0.000667814
0,0,39,0,0.01761,0.000493876
0,1,29,0,0.0187033,0.00064549
0,0,39,0,0.0239725,0.000704993
1,1,37,0,0.0196553,0.000545741
0,0,39,0,0.01875,0.000539988
1,0,39,0,0.0226675,0.000677431
1,0,39,0,0.0105375,0.000197782
2,0,39,1,0.0176025,0.000457285
0,0,39,0,0.0219875,0.000654011
0,0,39,0,0.01303,0.000290428
1,0,39,0,0.01567,0.000447215
1,0,39,0,0.0090225,0.000115705
0,0,39,0,0.0097425,0.00015531
1,0,39,0,0.0128825,0.000272898
1,0,39,0,0.01262,0.000299179
2,0,39,1,0.016695,0.000555282
0,0,39,0,0.015305,0.000357092
0,0,39,0,0.0177325,0.000471959
1,0,39,0,0.017865,0.000473989
1,0,39,0,0.0167075,0.000438594
1,1,26,0,0.017363,0.00044324
1,0,39,0,0.0116175,0.000243802
0,0,39,0,0.0170625,0.000523129
0,1,33,0,0.0132471,0.000284014
0,1,17,0,0.0110889,0.00019337
0,0,39,0,0.0109075,0.000192351
0,1,8,0,0.00701111,4.93811e-05
0,0,39,0,0.01681,0.000424272
0,1,18,0,0.0158368,0.000464598
1,0,39,0,0.0157075,0.000381629
2,0,39,1,0.0137825,0.000325357
1,0,39,0,0.0187025,0.000553044
3,1,21,0,0.0218409,0.00064633
0,0,39,0,0.0189975,0.00051146
0,0,39,0,0.020085,0.000660485
2,0,39,1,0.0216225,0.000700008
1,0,39,0,0.018095,0.000521909
1,1,36,0,0.0167459,0.000430988
0,0,39,0,0.008645,7.8401e-05
2,1,37,0,0.0233105,0.000782548
1,0,39,0,0.0143825,0.000347674
0,0,39,0,0.01961,0.000716495
0,0,39,0,0.017675,0.000467566
1,1,38,0,0.0108538,0.000206515
1,0,39,0,0.017725,0.00047286
1,0,39,0,0.01918,0.000573183
0,0,39,0,0.0139675,0.000346438
2,0,39,1,0.0226725,0.000781746
1,0,39,0,0.01222,0.000234194
2,0,39,1,0.03266,0.00324959
1,0,39,0,0.01518,0.000406254
0,0,39,0,0.0109975,0.000197317
1,0,39,0,0.0272925,0.00142818
0,0,39,0,0.0095625,0.000125894
0,0,39,0,0.0159275,0.000762695
0,0,39,0,0.01988,0.000566354
0,0,39,0,0.01615,0.000380415
0,0,39,0,0.0181025,0.000592444
0,0,39,0,0.0246725,0.000863462
1,0,39,0,0.019005,0.000806409
2,0,39,1,0.0108625,0.000204635
1,0,39,0,0.01,0.000150062
1,0,39,0,0.0164525,0.000462288
1,0,39,0,0.016215,0.0003921
1,0,39,0,0.0218075,0.0006481
2,0,39,1,0.0185075,0.000472432
0,0,39,0,0.02055,0.00061394
3,0,39,1,0.0193625,0.000505739
0,0,39,0,0.0228725,0.000684093
0,0,39,0,0.0233525,0.000686303
2,0,39,1,0.0234075,0.000675691
0,1,17,0,0.00752222,6.10433e-05
0,0,39,0,0.0101125,0.000163279
1,0,39,0,0.0176975,0.000478453
1,0,39,0,0.016425,0.000445397
0,0,39,0,0.00939,0.000162366
1,0,39,0,0.0178325,0.000476636
1,0,39,0,0.0136275,0.000291982
0,0,39,0,0.020785,0.000588981
1,0,39,0,0.01338,0.000306035
0,0,39,0,0.0143,0.000313051
0,0,39,0,0.0131475,0.000286934
2,0,39,1,0.01396,0.000307584
0,0,39,0,0.01251,0.000256446
0,1,37,0,0.0121053,0.000245871
0,0,39,0,0.012885,0.00025745
0,1,11,0,0.019325,0.000516962
0,0,39,0,0.0184,0.000505321
1,0,39,0,0.0142375,0.000319632
2,0,39,1,0.0192025,0.000510504
2,0,39,1,0.018155,0.000478104
0,0,39,0,0.0184275,0.000538781
0,0,39,0,0.02248,0.000673785
1,0,39,0,0.0145675,0.000353126
0,0,39,0,0.01744,0.00044803
2,0,39,1,0.0125175,0.00025289
1,0,39,0,0.0126725,0.000271234
0,0,39,0,0.0153225,0.000389464
1,0,39,0,0.01419,0.000348711
1,0,39,0,0.017835,0.000477188
1,0,39,0,0.0197675,0.000545259
0,0,39,0,0.01759,0.000473138
0,1,37,0,0.0209947,0.000584507
0,0,39,0,0.02037,0.000564375
0,0,39,0,0.01456,0.000370578
0,0,39,0,0.0169075,0.000452939
0,0,39,0,0.0225675,0.000749939
0,0,39,0,0.01422,0.000303692
0,0,39,0,0.0163725,0.000434685
2,0,39,1,0.0149275,0.000382947
1,0,39,0,0.0091475,0.000121766
0,0,39,0,0.0169275,0.000458663
1,1,25,0,0.0142077,0.000321164
0,0,39,0,0.018785,0.00049479
0,0,39,0,0.01658,0.000431214
2,0,39,1,0.014315,0.000333633
0,0,39,0,0.02141,0.000699304
0,0,39,0,0.0192625,0.000540567
1,0,39,0,0.0157625,0.000411348
0,0,39,0,0.0213475,0.000640838
0,0,39,0,0.01136,0.000200696
0,0,39,0,0.0173425,0.000474799
2,1,20,0,0.0111714,0.00021418
1,0,39,0,0.01835,0.000508925
1,1,18,0,0.0184789,0.000474899
0,0,39,0,0.01608,0.000413818
0,1,28,0,0.0213207,0.000706396
1,0,39,0,0.0155275,0.000365566
2,0,39,1,0.0128625,0.000267859
0,0,39,0,0.0131225,0.000264873
1,0,39,0,0.0150625,0.000380207
0,0,39,0,0.011085,0.000195307
2,0,39,1,0.0130975,0.000266631
1,0,39,0,0.00795,6.58905e-05
0,0,39,0,0.0090175,0.000132771
0,0,39,0,0.0213525,0.000787076
1,0,39,0,0.01844,0.000486419
0,0,39,0,0.0173825,0.000492316
1,0,39,0,0.0217125,0.000619324
0,0,39,0,0.01748,0.000460557
0,0,39,0,0.0157875,0.00039065
0,0,39,0,0.012415,0.000262146
1,0,39,0,0.013735,0.00031947
1,0,39,0,0.0171775,0.00046247
0,0,39,0,0.009555,0.000149377
0,1,25,0,0.00745769,5.76535e-05
0,0,39,0,0.0084125,9.03668e-05
1,0,39,0,0.01123,0.000216599
0,0,39,0,0.0193025,0.000527589
1,0,39,0,0.023355,0.000704367
1,0,39,0,0.02221,0.0010613
1,0,39,0,0.0171125,0.000428101
1,1,32,0,0.0161909,0.000398563
1,0,39,0,0.060595,0.0794986
2,0,39,1,0.0164125,0.000420435
2,0,39,1,0.0192925,0.000523002
0,0,39,0,0.01366,0.000310334
2,0,39,1,0.0215875,0.000809054
1,0,39,0,0.01584,0.000411059
1,0,39,0,0.013145,0.000279058
0,0,39,0,0.016105,0.000393025
1,1,22,0,0.016013,0.000373209
2,0,39,1,0.02129,0.000587797
1,0,39,0,0.0171875,0.000424078
2,0,39,1,0.021805,0.000612104
0,0,39,0,0.01679,0.000416703
1,0,39,0,0.0104675,0.000186218
0,0,39,0,0.0165625,0.000424617
0,1,9,0,0.01751,0.000563241
0,0,39,0,0.0197075,0.000528178
0,0,39,0,0.01854,0.00049347
1,0,39,0,0.0188225,0.0004926
1,0,39,0,0.011855,0.000240412
0,0,39,0,0.01954,0.000570532
0,0,39,0,0.01808,0.000465444
1,0,39,0,0.009245,0.000103746
1,0,39,0,0.01146,0.000203365
0,0,39,0,0.0178725,0.000460194
0,1,30,0,0.0149839,0.000352555
1,0,39,0,0.01713,0.000432524
0,0,39,0,0.01395,0.000359549
1,0,39,0,0.009495,0.000123893
1,0,39,0,0.008655,9.54585e-05
0,1,25,0,0.0168269,0.000431417
1,0,39,0,0.0111225,0.00019336
0,0,39,0,0.0122275,0.000270991
0,0,39,0,0.0162675,0.000396081
0,0,39,0,0.0116275,0.000207749
0,0,39,0,0.016805,0.000423798
1,0,39,0,0.01378,0.000321461
2,0,39,1,0.0165825,0.000404803
1,0,39,0,0.009145,0.000119281
1,0,39,0,0.0182175,0.000517307
0,0,39,0,0.01813,0.000507374
1,0,39,0,0.010485,0.000162624
0,0,39,0,0.0151875,0.000363046
0,0,39,0,0.0183225,0.000577573
0,0,39,0,0.0221,0.000686506
1,0,39,0,0.0226825,0.000717249
0,0,39,0,0.02728,0.00107543
0,0,39,0,0.02668,0.00111834
0,0,39,0,0.01935,0.000581241
2,0,39,1,0.02235,0.00069141
0,0,39,0,0.018685,0.000562416
2,0,39,1,0.01755,0.000465599
2,0,39,1,0.01293,0.000280341
0,0,39,0,0.0216425,0.000690566
1,0,39,0,0.01967,0.000878766
1,0,39,0,0.012295,0.000221608
1,1,22,0,0.00828696,7.11643e-05
1,0,39,0,0.009855,0.000141924
2,0,39,1,0.0646475,0.0836291
0,0,39,0,0.0172325,0.000447296
1,0,39,0,0.0148125,0.000349057
0,0,39,0,0.0173925,0.000505443
1,0,39,0,0.01378,0.000327726
0,0,39,0,0.011465,0.000229812
1,0,39,0,0.008515,9.434e-05
2,0,39,1,0.0111,0.00018936
0,0,39,0,0.0182925,0.000556602
0,0,39,0,0.0129,0.000263265
0,0,39,0,0.00753,5.9965e-05
0,0,39,0,0.01243,0.000252897
1,0,39,0,0.007625,6.032e-05
1,0,39,0,0.0149275,0.000339221
1,0,39,0,0.00759,5.9906e-05
1,0,39,0,0.011345,0.000203018
2,0,39,1,0.0210175,0.000586058
1,0,39,0,0.0222025,0.000639743
0,0,39,0,0.0206275,0.000577816
0,0,39,0,0.01623,0.000416949
2,0,39,1,0.0223075,0.000791051
0,1,16,0,0.0167235,0.000399865
0,0,39,0,0.0182475,0.000477233
0,0,39,0,0.0215425,0.000672159
1,0,39,0,0.013705,0.00030989
0,0,39,0,0.0108475,0.00019226
0,0,39,0,0.01708,0.000427955
0,1,29,0,0.0104633,0.000171513
0,0,39,0,0.01374,0.000305148
1,0,39,0,0.017135,0.000447507
0,0,39,0,0.020125,0.000555211
1,0,39,0,0.01344,0.00030197
0,0,39,0,0.013895,0.000304379
1,0,39,0,0.0121175,0.000264212
1,0,39,0,0.0101025,0.000150863
1,0,39,0,0.0143225,0.000330282
0,0,39,0,0.0157975,0.000413617
1,0,39,0,0.012855,0.000275319
1,1,23,0,0.00845,9.80708e-05
1,0,39,0,0.008485,9.1256e-05
0,0,39,0,0.012405,0.000276081
0,0,39,0,0.014555,0.000362777
0,0,39,0,0.0182225,0.000464668
1,0,39,0,0.0200875,0.000792255
2,1,23,0,0.0123125,0.000236752
1,0,39,0,0.017235,0.000434279
1,0,39,0,0.013205,0.000283698
0,1,19,0,0.01784,0.000501948
0,0,39,0,0.0156725,0.000419947
1,0,39,0,0.0203825,0.000651975
2,1,26,0,0.0827741,0.098259
0,0,39,0,0.01872,0.000541129
2,0,39,1,0.01865,0.000485321
1,0,39,0,0.017255,0.00044937
0,0,39,0,0.016485,0.000413107
0,0,39,0,0.0139775,0.000310447
0,1,29,0,0.0142333,0.000326841
1,0,39,0,0.0132425,0.000281665
0,0,39,0,0.01535,0.000371786
0,0,39,0,0.01994,0.00057645
0,1,13,0,0.0224857,0.000630421
1,1,38,0,0.020859,0.000664194
0,1,35,0,0.0181306,0.000514051
0,0,39,0,0.0178625,0.000476831
1,1,25,0,0.0183731,0.000542847
0,1,21,0,0.0146409,0.000331816
0,0,39,0,0.0185425,0.000541525
1,1,21,0,0.0202591,0.000571737
0,0,39,0,0.0187525,0.000524676
1,0,39,0,0.01326,0.000276599
0,1,20,0,0.0166286,0.000414604
0,0,39,0,0.01521,0.000357773
0,0,39,0,0.0096975,0.000133146
1,0,39,0,0.01272,0.000258935
0,0,39,0,0.00927,0.000116748
0,1,25,0,0.0103154,0.000157108
0,0,39,0,0.008625,0.000109716
2,0,39,1,0.01632,0.00038957
0,0,39,0,0.0140425,0.00031808
0,0,39,0,0.007535,5.93705e-05
0,0,39,0,0.008235,8.657e-05
3,1,27,0,0.01045,0.000206987
1,0,39,0,0.0143,0.000321267
0,1,17,0,0.0185611,0.000809218
0,0,39,0,0.01385,0.0003066
0,0,39,0,0.0178425,0.000508082
0,0,39,0,0.009875,0.000149809
0,0,39,0,0.0132225,0.000274275
0,0,39,0,0.01074,0.000234934
0,1,37,0,0.0175079,0.000480361
1,0,39,0,0.017245,0.000468285
0,0,39,0,0.019445,0.000644998
0,0,39,0,0.02137,0.000603536
0,0,39,0,0.018615,0.000501806
0,0,39,0,0.01269,0.000278965
1,0,39,0,0.0079825,8.25313e-05
0,0,39,0,0.0164925,0.000396543
2,0,39,1,0.0188725,0.00050669
2,0,39,1,0.0208675,0.000738483
0,1,13,0,0.0182857,0.000476346
0,1,35,0,0.0194639,0.000528431
2,0,39,1,0.0176325,0.000474535
1,1,7,0,0.008425,7.6905e-05
0,0,39,0,0.0176175,0.000485147
1,0,39,0,0.019535,0.000554345
0,0,39,0,0.0119825,0.000230605
2,0,39,1,0.0229075,0.000782832
0,0,39,0,0.024115,0.000765731
0,0,39,0,0.017035,0.000429678
1,0,39,0,0.0098725,0.000153494
1,1,18,0,0.0157474,0.000386927
1,0,39,0,0.012395,0.000265895
0,0,39,0,0.0172975,0.000479958
0,0,39,0,0.012355,0.000283579
1,0,39,0,0.0138075,0.000414374
1,1,34,0,0.00822,8.95586e-05
0,0,39,0,0.0103025,0.00016642
1,0,39,0,0.0162675,0.00039005
0,0,39,0,0.0093775,0.00015507
0,0,39,0,0.0110025,0.000195218
0,0,39,0,0.0127625,0.000255339
0,0,39,0,0.012985,0.000271837
0,0,39,0,0.0125025,0.000238297
1,0,39,0,0.018865,0.000520916
1,1,11,0,0.0145833,0.000331698
0,0,39,0,0.0175375,0.000461936
1,1,23,0,0.0155625,0.000373509
0,0,39,0,0.01824,0.000472166
1,0,39,0,0.008505,0.000125842
0,0,39,0,0.0102775,0.000164611
0,0,39,0,0.02298,0.000701192
2,0,39,1,0.015245,0.000402734
1,0,39,0,0.025015,0.000752607
1,1,23,0,0.0147208,0.000346839
0,0,39,0,0.0158075,0.000382344
0,0,39,0,0.0197125,0.000595586
0,0,39,0,0.018725,0.000518123
0,0,39,0,0.02423,0.000744076
1,0,39,0,0.0167675,0.000418171
0,0,39,0,0.012755,0.00028446
1,0,39,0,0.01799,0.000500913
0,0,39,0,0.0115925,0.000204645
1,0,39,0,0.012305,0.000227093
0,1,21,0,0.01225,0.000226299
2,1,28,0,0.00951379,0.000135893
1,0,39,0,0.0143475,0.000355541
0,0,39,0,0.0109675,0.00018547
0,0,39,0,0.0137925,0.00033451
0,0,39,0,0.011415,0.000208344
0,0,39,0,0.0140925,0.000309587
2,0,39,1,0.00975,0.00014324
2,0,39,1,0.017555,0.000807011
0,0,39,0,0.01663,0.000558414
0,0,39,0,0.01874,0.00050298
0,0,39,0,0.01809,0.000469473
1,1,35,0,0.0196389,0.000533141
0,0,39,0,0.0161625,0.000382527
0,0,39,0,0.01492,0.000367789
0,0,39,0,0.0139125,0.000298617
1,0,39,0,0.0150525,0.000348322
1,1,21,0,0.0229273,0.000795513
0,0,39,0,0.0216925,0.00067871
0,0,39,0,0.0175775,0.000526186
0,0,39,0,0.01211,0.000238947
3,0,39,1,0.01751,0.000532171
1,0,39,0,0.0168075,0.000403601
1,0,39,0,0.01634,0.000389996
1,0,39,0,0.0180175,0.000454961
3,0,39,1,0.022635,0.000696098
1,1,30,0,0.0206484,0.000612891
1,0,39,0,0.010345,0.000169406
0,0,39,0,0.0142475,0.000314217
0,1,23,0,0.0122208,0.00022002
1,0,39,0,0.0158475,0.000376732
1,0,39,0,0.0097525,0.000142721
0,0,39,0,0.013535,0.000301768
3,0,39,1,0.015715,0.000375222
0,1,33,0,0.00942353,0.000129418
3,0,39,1,0.01462,0.000498334
1,0,39,0,0.017355,0.000437821
2,0,39,1,0.0094175,0.000136069
0,0,39,0,0.0136,0.000294942
0,1,12,0,0.0093,0.000114853
0,1,34,0,0.0177086,0.000538258
0,0,39,0,0.0128325,0.000236913
0,0,39,0,0.012515,0.00026155
1,0,39,0,0.01876,0.000498858
1,0,39,0,0.0189125,0.000502144
2,0,39,1,0.0184025,0.000547996
0,0,39,0,0.02013,0.000531916
1,0,39,0,0.01725,0.000464228
0,0,39,0,0.0229525,0.000688104
1,0,39,0,0.0217825,0.000649048
2,0,39,1,0.019245,0.000553968
0,0,39,0,0.0234925,0.000723608
1,0,39,0,0.0209025,0.000745673
1,0,39,0,0.02059,0.000599084
1,0,39,0,0.0169,0.000440935
1,0,39,0,0.010755,0.000193085
1,0,39,0,0.017475,0.000510148
2,0,39,1,0.01463,0.000351531
0,0,39,0,0.020535,0.000885282
3,1,38,0,0.0137436,0.000297759
1,0,39,0,0.012205,0.000233046
1,0,39,0,0.013445,0.000306033
0,0,39,0,0.0091775,0.000116675
0,0,39,0,0.0141575,0.00033494
1,0,39,0,0.0176975,0.000511332
0,0,39,0,0.02065,0.000568286
2,0,39,1,0.0189475,0.000493849
0,0,39,0,0.0228225,0.00074792
1,0,39,0,0.02003,0.000691685
0,0,39,0,0.0186,0.000500395
0,0,39,0,0.015675,0.000397891
0,1,32,0,0.0130515,0.000276412
0,0,39,0,0.0181425,0.000489413
2,0,39,1,0.02264,0.000663395
0,0,39,0,0.019405,0.000624416
0,0,39,0,0.019605,0.000552001
0,0,39,0,0.0208675,0.000650329
1,0,39,0,0.01881,0.000505779
2,0,39,1,0.019645,0.000566941
1,1,34,0,0.0103543,0.000174471
0,1,19,0,0.018045,0.000490649
1,0,39,0,0.01825,0.000486476
1,0,39,0,0.0103625,0.000179293
2,0,39,1,0.0151325,0.000370362
0,0,39,0,0.0135325,0.000322799
2,0,39,1,0.0131025,0.000295513
3,0,39,1,0.01283,0.000262961
1,0,39,0,0.018415,0.000533924
1,0,39,0,0.018795,0.000499163
0,1,15,0,0.01865,0.000479901
3,0,39,1,0.0184025,0.000480262
3,0,39,1,0.0192525,0.000515886
1,1,30,0,0.0179871,0.000454267
0,0,39,0,0.0201975,0.000590326
0,1,33,0,0.0225912,0.00072673
1,1,2,0,0.0262333,0.000796723
0,0,39,0,0.01647,0.000417025
0,1,26,0,0.0198333,0.000524514
2,0,39,1,0.01638,0.000403348
1,0,39,0,0.01303,0.000263495
0,0,39,0,0.018105,0.000509612
0,1,27,0,0.0213321,0.000675943
0,0,39,0,0.0169175,0.000433517
1,0,39,0,0.0146975,0.000367046
0,0,39,0,0.02021,0.000549659
1,0,39,0,0.01462,0.00035909
1,0,39,0,0.015055,0.00033787
1,0,39,0,0.021965,0.000638539
1,0,39,0,0.0196925,0.000614889
1,1,32,0,0.0200758,0.000554957
3,0,39,1,0.017595,0.000444612
0,0,39,0,0.0187925,0.000526237
0,0,39,0,0.01541,0.000372833
2,1,39,0,0.0158075,0.000382317
2,0,39,1,0.01587,0.00038096
0,1,34,0,0.0115486,0.000232618
1,1,14,0,0.0197867,0.000518824
2,0,39,1,0.0161925,0.00039108
1,1,35,0,0.0624944,0.0911706
1,0,39,0,0.131115,0.517041
1,0,39,0,0.123342,0.445569
0,0,39,0,0.01874,0.000519278
1,0,39,0,0.0180375,0.000458927
0,0,39,0,0.02703,0.00100341
0,0,39,0,0.0077125,7.92738e-05
